timestamp,open,high,low,close,volume
2008-07-03,42.5100,43.1600,38.3200,38.7800,16384000
2008-06-27,45.4200,46.9700,42.7100,42.8300,15477900
2008-06-20,45.5900,48.5300,45.4200,45.4200,22411600
2008-06-13,45.5000,46.4700,42.5100,44.5100,21895000
2008-06-06,49.4200,49.8600,45.0000,45.0000,18994900
2008-05-30,49.1800,50.6700,48.2700,49.6000,14038500
2008-05-23,53.6400,53.9900,44.1100,49.3700,31160300
2008-05-16,51.7200,56.0000,51.2300,53.8700,13228700
2008-05-09,53.3300,54.3600,50.0600,51.2300,13036200
2008-05-02,56.2000,57.2000,53.3400,53.9900,12975700
2008-04-25,53.9200,56.7600,53.8500,56.1800,11288900
2008-04-18,54.4100,59.1300,53.6600,56.6400,12956300
2008-04-11,57.0800,57.0800,52.9400,54.5400,11609000
2008-04-04,51.4900,56.9200,50.9020,56.4200,14876600
2008-03-28,50.4900,54.7500,50.4900,51.8900,16396400
2008-03-20,46.1100,50.1900,44.6900,50.1800,21053600
2008-03-14,42.6300,49.2500,42.4200,49.0500,16223000
2008-03-07,42.4700,45.5000,40.7800,42.6800,14194600
2008-02-29,46.3500,47.8500,42.2700,42.3600,13638000
2008-02-22,48.0450,48.1300,44.6400,46.2700,11994700
2008-02-15,49.3600,50.5500,44.2600,47.6300,23047900
2008-02-08,54.1800,54.9900,47.2100,50.2400,12018800
2008-02-01,49.5700,52.9600,48.0100,52.5200,12699900
2008-01-25,46.7000,53.5200,44.7600,49.6000,19301700
2008-01-18,52.3400,53.9800,49.0500,49.3200,20622500
2008-01-11,56.5500,59.0929,50.2500,52.1200,28030000
2008-01-04,61.9200,62.5400,56.7297,57.0400,10922700
2007-12-28,62.7100,63.6800,61.4600,62.3000,6903800
2007-12-21,57.9500,62.7600,57.8000,61.4500,16537500
2007-12-14,60.9000,62.0400,56.9000,58.2100,29046700
2007-12-07,58.0000,63.7700,56.1100,60.7800,17178700
2007-11-30,51.0000,57.6200,50.5500,57.4500,17020700
2007-11-23,55.6500,55.6500,47.4600,50.1500,21419800
2007-11-16,51.1800,56.9300,50.2900,55.0000,14310300
2007-11-09,56.5000,59.2600,51.8200,52.7800,11968100
2007-11-02,58.8400,60.5000,55.3600,56.5300,10559500
2007-10-26,55.9000,60.8000,53.2500,57.4400,12304900
2007-10-19,58.1000,60.1500,56.7000,56.7400,10368900
2007-10-12,56.8500,59.4500,56.0000,57.4000,9772800
2007-10-05,56.7300,57.8400,54.0600,56.7200,11529700
2007-09-28,56.8300,59.2300,54.6100,56.3500,18926100
2007-09-21,51.4200,55.9700,51.0700,55.2800,13769300
2007-09-14,48.4600,52.0000,47.4500,51.8600,10090600
2007-09-07,50.5000,51.9900,47.7300,48.2100,7221900
2007-08-31,49.5500,50.5200,46.4200,50.1400,12240900
2007-08-24,40.7500,49.8200,40.2800,49.4300,19668100
2007-08-17,40.8400,41.8000,37.4000,39.9000,11492100
2007-08-10,40.0000,44.7600,39.1500,39.8800,14297500
2007-08-03,40.4400,42.2000,37.5500,39.5500,14996400
2007-07-27,42.2000,43.0500,40.2800,40.4000,8898100
2007-07-20,41.8000,42.6500,40.6600,41.9300,6794500
2007-07-13,41.8400,44.0000,41.5100,42.0000,11281900
2007-07-06,39.1600,41.7900,39.1100,41.5500,6492500
2007-06-29,40.0600,40.5200,38.9100,39.1000,10974400
2007-06-22,40.5000,41.1700,38.9100,40.0600,11624900
2007-06-15,37.1000,39.8700,36.2100,39.2100,8802600
2007-06-08,38.0600,38.3900,36.2200,37.2700,8161600
2007-06-01,36.2200,37.8000,35.4520,37.6800,10239600
2007-05-25,35.8000,37.8700,34.7900,35.7900,18585100
2007-05-18,32.8900,37.0000,32.6500,35.5900,14765400
2007-05-11,33.3500,33.8700,32.3100,32.6400,9450000
2007-05-04,33.8000,34.0600,32.3600,33.2500,9516400
2007-04-27,34.1000,35.8500,33.4700,33.6100,10582500
2007-04-20,33.9100,34.5000,32.6200,34.0500,8121800
2007-04-13,33.4000,34.7500,32.7200,33.7900,8163200
2007-04-05,32.6500,33.4700,32.5700,33.3200,5766000
2007-03-30,27.5300,32.9800,27.1500,32.5700,21302800
2007-03-23,26.8300,27.9000,26.7200,27.3300,7086800
2007-03-16,53.8700,54.9700,52.1600,53.4500,3109800
2007-03-09,49.9000,54.3000,49.9000,54.2000,3989200
2007-03-02,54.0200,54.1700,50.7000,51.2900,4212600
2007-02-23,53.7400,56.1700,52.8200,53.8300,4709300
2007-02-16,53.9000,54.7500,52.8000,53.7400,4340700
2007-02-09,53.9000,54.0400,52.2900,53.5300,4074900
2007-02-02,52.2500,54.6900,52.0400,53.9000,5970400
2007-01-26,55.9200,56.3300,51.1100,52.2500,8051200
2007-01-19,57.8000,58.4108,55.5700,56.0300,2678300
2007-01-12,55.5000,58.2200,54.1200,57.6400,5480000
2007-01-05,55.1100,56.1000,53.3400,55.4900,5760300
2006-12-29,54.9000,56.2400,54.4000,55.1100,2345100
2006-12-22,56.8500,57.2300,53.8800,55.2500,5896800
2006-12-15,57.7800,57.7900,55.7300,56.6000,4271500
2006-12-08,55.4000,58.4200,55.4000,57.7900,5182100
2006-12-01,56.6500,56.8000,54.1600,55.5800,7395600
2006-11-24,52.0000,57.1900,49.7400,56.6500,11755000
2006-11-17,52.4100,53.8400,51.2400,51.7400,6607100
2006-11-10,53.7500,54.4800,51.6100,52.2900,5711100
2006-11-03,51.4000,53.8000,49.0100,53.5200,6684400
2006-10-27,51.0000,52.7300,49.3700,51.6400,5117300
2006-10-20,52.0500,52.1900,50.2900,51.2500,3637700
2006-10-13,47.5000,52.6500,46.9600,51.7200,8811200
2006-10-06,46.7000,48.7500,45.6400,47.6100,4354800
2006-09-29,47.5000,48.7400,46.2100,46.2800,7612800
2006-09-22,47.5500,49.7490,44.7100,47.1300,10707700
2006-09-15,44.7700,48.0000,44.1200,47.6500,7173700
2006-09-08,43.2800,45.1600,42.4200,44.7500,4805400
2006-09-01,41.8500,43.9800,41.8400,43.2600,4186500
2006-08-25,43.9700,44.3699,41.2800,41.8600,7093300
2006-08-18,46.8500,47.3000,43.0000,44.4300,10016200
2006-08-11,44.2000,47.0000,43.0900,46.4500,5224000
2006-08-04,41.9000,45.8500,40.0900,44.3000,6638100
2006-07-28,38.0000,42.5200,38.0000,42.2200,5819400
2006-07-21,38.9000,41.3300,37.4900,37.8700,6801500
2006-07-14,38.1500,39.9600,36.1500,38.9400,10038400
2006-07-07,40.4700,40.5000,37.9500,38.0800,4287500
2006-06-30,37.7400,42.0000,36.2500,42.0000,9529000
2006-06-23,39.4300,39.4600,36.1100,37.6700,7679700
2006-06-16,41.4200,41.5800,35.8700,39.4300,11407300
2006-06-09,43.2300,43.4000,39.0000,41.6400,6197700
2006-06-02,43.3400,44.4000,42.1300,43.4300,2923300
2006-05-26,44.2600,44.8000,41.2400,43.5800,5552100
2006-05-19,43.3000,47.7100,41.9100,44.9700,11088600
2006-05-12,48.0000,48.2700,43.7500,43.9500,3752400
2006-05-05,47.3000,48.5100,46.5000,48.2200,5435300
2006-04-28,46.8500,47.9300,46.1000,47.2000,4120400
2006-04-21,46.8000,47.9000,45.9400,46.9900,3270200
2006-04-13,48.9900,49.6800,46.7500,46.8600,4613000
2006-04-07,47.1400,49.4600,46.2300,48.9700,4405200
2006-03-31,46.6000,47.9300,46.2700,47.1400,4719500
2006-03-24,40.9500,47.1400,40.5200,46.8100,8559500
2006-03-17,39.2200,41.4800,38.8000,41.1000,4789700
2006-03-10,40.2400,41.6000,37.2600,38.8000,3318700
2006-03-03,40.0000,41.2700,39.5500,41.0000,3242300
2006-02-24,41.0000,41.9500,39.2600,40.0500,2241000
2006-02-17,40.4800,41.9300,39.5800,41.1500,3779800
2006-02-10,42.5700,43.2799,39.8516,40.4800,4638000
2006-02-03,39.1000,43.5700,38.9500,42.5700,8431200
2006-01-27,38.0000,41.1000,37.5500,39.1400,4643500
2006-01-20,38.0000,38.9000,37.7000,38.1200,3768700
2006-01-13,37.5100,39.3600,37.1100,38.3400,8166200
2006-01-06,31.8200,38.7700,31.1500,38.5200,15221400
2005-12-30,30.7000,32.2000,30.3524,31.8200,5023900
2005-12-23,31.5700,31.8500,30.2000,30.6300,7823600
2005-12-16,34.3000,34.4100,31.3110,31.5400,9979600
2005-12-09,35.2500,35.6500,33.5600,33.9500,5244500
2005-12-02,36.8000,37.3800,32.6000,35.2000,15754900
2005-11-25,36.8100,38.1899,35.4000,36.5400,10575200
2005-11-18,35.8800,37.0000,34.8100,36.2700,7256700
2005-11-11,36.8200,37.4300,35.6400,35.9100,4080500
2005-11-04,34.6500,37.2600,34.6500,36.3800,5366200
2005-10-28,34.5000,37.4000,32.6940,34.4800,7731200
2005-10-21,30.9500,34.8200,30.9500,34.0900,6768400
2005-10-14,31.0500,31.6000,29.9500,30.9500,7950800
2005-10-07,31.7600,32.9500,30.4800,30.7000,12266100
2005-09-30,34.0000,34.3400,30.6500,31.4700,6588200
2005-09-23,36.2200,36.5800,32.1500,33.8000,4449400
2005-09-16,36.2000,38.4100,35.2500,36.0200,3177900
2005-09-09,34.2500,36.7500,34.1300,36.1400,2991500
2005-09-02,33.6000,34.2300,32.7000,33.8300,2736200
2005-08-26,33.9800,35.1400,33.5300,34.0100,4517500
2005-08-19,31.8000,33.4900,28.6000,32.9800,8488000
2005-08-12,32.2500,33.4900,30.7500,31.4000,3639300
2005-08-05,34.5500,34.8000,31.7000,32.2000,2661600
2005-07-29,34.4000,35.5300,32.8200,34.3500,3179900
2005-07-22,35.1800,35.4800,34.2400,34.4400,2177900
2005-07-15,35.6500,36.1700,34.8900,35.1900,2887800
2005-07-08,32.2500,35.2100,31.9700,35.1600,2364600
2005-07-01,32.2000,33.1600,31.5500,32.8100,2193500
2005-06-24,33.0700,33.0900,31.8000,32.1000,2849100
2005-06-17,32.8300,34.3000,31.4600,33.0700,3765500
2005-06-10,31.2000,33.1000,30.7100,32.7700,6354100
2005-06-03,29.9500,31.5900,29.1600,31.0800,3740200
2005-05-27,28.2000,31.1300,28.1900,29.8700,5867400
2005-05-20,25.6500,29.0900,25.3900,28.0200,2664800
2005-05-13,25.7500,26.0900,25.2000,25.4900,2648200
2005-05-06,24.7000,26.2000,24.6200,25.8300,2936000
2005-04-29,23.6600,24.9300,23.6500,24.6100,3979800
2005-04-22,20.9100,25.7000,20.8000,23.6500,11953300
2005-04-15,21.8500,22.0700,20.7400,21.6100,1500400
2005-04-08,21.8500,22.3900,21.4300,21.7800,1508400
2005-04-01,23.0600,23.6200,21.5600,21.7700,2352500
2005-03-24,21.0200,22.9500,19.4000,22.5500,4411900
2005-03-18,19.9700,21.3500,19.6000,21.0200,2309800
2005-03-11,20.7500,21.0500,20.1600,20.2900,1143100
2005-03-04,19.2000,20.6900,19.2000,20.6900,1392500
2005-02-25,19.5300,19.5600,18.5300,19.2300,803100
2005-02-18,19.1900,19.9200,19.0700,19.5300,1176800
2005-02-11,19.6100,19.6500,18.7900,19.1500,1158500
2005-02-04,18.9000,20.0600,18.8800,19.6600,1795100
2005-01-28,19.0900,19.2500,18.5600,18.8000,1765700
2005-01-21,19.0600,19.5900,18.9500,19.1000,1695400
2005-01-14,19.4100,19.6000,18.8600,19.0500,3008700
2005-01-07,22.9500,22.9500,18.7500,19.5500,5831000
2004-12-31,21.7100,22.6000,21.2600,22.3600,1417700
2004-12-23,21.1900,22.0200,20.6800,21.4600,1510800
2004-12-17,21.7500,21.8500,20.8600,21.1500,1818800
2004-12-10,21.0500,21.6700,20.4500,21.6500,2652100
2004-12-03,22.0000,22.0000,20.7100,21.0000,2417700
2004-11-26,20.5000,21.7800,19.6900,21.7000,4200800
2004-11-19,22.9000,23.1600,20.4700,20.5400,7096300
2004-11-12,22.8000,23.5100,20.6700,23.5000,5825000
2004-11-05,19.6000,21.6800,19.6000,21.5300,2227400
2004-10-29,19.1700,20.2200,18.9800,19.5900,1481500
2004-10-22,19.0500,19.6200,18.6700,19.2700,1039000
2004-10-15,18.8100,19.4400,18.3300,19.0900,1717800
2004-10-08,19.0000,20.4600,18.2000,18.7200,3153700
2004-10-01,18.2000,18.9300,17.6500,18.9200,1075100
2004-09-24,18.3000,18.5200,17.7600,18.2500,964800
2004-09-17,17.2400,18.7500,17.1800,18.7500,811300
2004-09-10,17.3100,17.4900,17.0000,17.2400,323200
2004-09-03,16.9400,17.3500,16.7000,17.2600,746800
2004-08-27,17.0500,17.2000,16.6100,16.9900,610500
2004-08-20,14.9000,17.6200,14.9000,17.0000,2183100
2004-08-13,15.0000,15.5000,14.6600,15.0000,654500
2004-08-06,15.3200,15.7300,14.4700,15.0000,980000
2004-07-30,14.6500,15.5000,14.5700,15.4000,758700
2004-07-23,15.0100,15.9200,14.5000,14.5600,1288400
2004-07-16,14.7000,15.3500,14.5300,15.0500,1430100
2004-07-09,14.8700,15.0500,14.3700,14.8000,921000
2004-07-02,15.1000,15.3300,14.6700,14.8600,870400
2004-06-25,15.0400,15.2400,14.4700,15.1000,2300700
2004-06-18,15.7500,15.8200,15.0200,15.0300,1424900
2004-06-10,15.8000,16.2800,15.7100,15.8200,1237100
2004-06-04,15.6200,15.8400,15.2100,15.5900,1875100
2004-05-28,15.5000,15.9800,15.2800,15.6200,1405200
2004-05-21,16.9900,17.0000,15.1500,15.4000,2177100
2004-05-14,17.5000,17.8700,16.8100,17.0700,970700
2004-05-07,17.5700,18.4500,17.5500,17.6000,814700
2004-04-30,18.3000,18.5000,17.3800,17.6100,709900
2004-04-23,18.2200,18.7000,17.9700,18.1500,616800
2004-04-16,18.4000,18.6300,17.4600,18.2200,610100
2004-04-08,18.3600,18.7300,18.1400,18.4200,593100
2004-04-02,18.0000,18.4900,17.7300,18.3600,1035800
2004-03-26,17.1100,17.5400,16.4900,17.4800,1255200
2004-03-19,17.8000,17.8000,16.5100,17.0700,1277900
2004-03-12,18.0500,18.1400,16.8600,17.9000,907200
2004-03-05,18.6500,18.7400,17.6800,18.1000,886000
2004-02-27,18.0000,18.9700,17.7000,18.6500,1689700
2004-02-20,17.2200,18.6000,17.2200,18.0000,1102800
2004-02-13,17.3500,17.7200,16.7500,17.1800,948400
2004-02-06,16.6000,17.4200,16.0700,17.4200,1227500
2004-01-30,17.0500,17.4000,15.9300,16.6000,1046000
2004-01-23,17.4200,17.8900,16.8000,16.9900,1048900
2004-01-16,17.9800,18.1000,17.1500,17.5000,1389500
2004-01-09,15.2400,18.9000,15.1600,17.9700,3343900
2004-01-02,15.1600,15.8000,14.9100,15.1300,584600
2003-12-26,15.2000,15.7300,14.9500,15.0600,530800
2003-12-19,15.3900,15.5900,14.4000,15.3900,1461900
2003-12-12,14.6000,15.4000,14.2800,15.1400,1419600
2003-12-05,16.3500,16.3500,14.1300,14.7000,2402400
2003-11-28,16.3500,16.6500,16.1000,16.1500,766300
2003-11-21,16.1700,16.6500,15.0400,16.1700,2219700
2003-11-14,16.8100,17.3000,16.0000,16.1700,1599900
2003-11-07,16.0600,17.6000,15.4000,16.8000,3331200
2003-10-31,16.1600,17.7600,16.1600,16.8200,1112400
2003-10-24,18.2000,18.4500,15.6900,16.0700,2265600
2003-10-17,17.4000,19.0500,17.3000,18.2500,1769500
2003-10-10,16.7800,17.6600,16.4800,17.4200,769300
2003-10-03,16.2500,16.9900,15.6500,16.6800,972000
2003-09-26,17.0500,17.2000,15.9000,16.2500,1486200
2003-09-19,16.8100,17.5000,16.8000,17.1500,1768300
2003-09-12,18.0000,18.1000,15.7000,16.8100,2711900
2003-09-05,16.7500,18.2500,16.7500,18.0000,1606200
2003-08-29,16.4000,16.9900,15.7900,16.6300,1646900
2003-08-22,13.2000,16.3900,12.8500,16.2800,4073000
2003-08-15,12.7300,13.2300,12.5200,13.2000,1117900
2003-08-08,13.5000,13.7500,12.7200,12.7200,1364200
2003-08-01,13.4500,14.6000,13.3100,13.5300,1037600
2003-07-25,13.5500,13.7200,13.2000,13.5000,1434800
2003-07-18,14.3000,14.6600,12.9800,13.5500,1729500
2003-07-11,13.4000,14.8500,13.4000,14.0500,2188300
2003-07-03,12.5500,13.8400,12.5300,13.3000,1901400
2003-06-27,13.6000,13.6000,12.5300,12.5500,1654500
2003-06-20,12.7600,14.2200,12.7600,13.5800,1889600
2003-06-13,12.9000,13.0300,12.6100,12.7500,959000
2003-06-06,12.5500,13.2000,12.4600,12.9000,2099800
2003-05-30,11.7800,13.1200,11.7500,12.5300,2624000
2003-05-23,12.9000,12.9500,11.3500,11.7500,3436700
2003-05-16,13.2000,13.8800,12.8000,13.0000,2204600
2003-05-09,11.3000,13.3400,11.3000,13.2900,2735600
2003-05-02,12.1800,12.8000,11.0800,11.2600,2187100
2003-04-25,12.4000,13.1200,12.0400,12.0800,836300
2003-04-17,12.6200,12.9000,12.3800,12.3800,658500
2003-04-11,12.9500,13.3600,12.0000,12.4200,1511100
2003-04-04,12.0000,12.8800,11.6800,12.8800,1227100
2003-03-28,12.0000,12.3300,11.5900,12.0400,1329200
2003-03-21,12.0000,12.5000,11.0000,12.1200,1859300
2003-03-14,10.9200,12.3400,10.6000,12.1000,2202700
2003-03-07,10.5500,11.0600,10.2500,10.9200,1375100
2003-02-28,10.4700,10.7800,9.8000,10.5000,1374500
2003-02-21,9.0000,10.6500,8.9300,10.6000,3209700
2003-02-14,7.8200,8.2500,7.5000,8.2300,1981600
2003-02-07,8.6000,8.8100,7.8200,7.9200,1792200
2003-01-31,9.3200,9.4500,8.5000,8.5000,2386700
2003-01-24,9.4500,9.9000,9.0700,9.4100,1792700
2003-01-17,10.6000,10.7100,8.7300,9.5500,2771800
2003-01-10,10.3000,10.8800,9.7500,10.3800,2844400
2003-01-03,9.2500,9.9700,9.1900,9.8700,1264200
2002-12-27,9.4400,9.5900,8.9200,9.3500,2646200
2002-12-20,16.0000,16.2900,9.0200,9.4700,10912300
2002-12-13,18.6000,18.7200,15.8000,15.8000,1680900
2002-12-06,19.0000,19.7500,18.2600,19.2200,1317000
2002-11-29,18.7000,19.1500,18.0600,18.6000,670600
2002-11-22,20.9000,20.9500,17.6000,18.5000,2800800
2002-11-15,17.1000,20.4000,16.9000,20.1700,1455300
2002-11-08,17.8800,18.9800,17.0300,17.0300,946600
2002-11-01,20.5000,20.5000,17.1800,17.6300,2363300
2002-10-25,20.3600,21.0000,18.2000,20.3500,1715600
2002-10-18,18.4700,20.8900,18.3500,20.3500,796100
2002-10-11,19.1000,19.2800,17.2700,18.5700,1004900
2002-10-04,21.2800,21.4000,18.5000,19.3100,1316800
2002-09-27,20.0600,22.1500,18.6500,21.2800,978300
2002-09-20,19.6100,20.8700,19.6000,20.0500,637200
2002-09-13,19.6500,21.0800,18.6000,19.6000,647000
2002-09-06,20.8000,20.8000,18.4300,19.6100,753300
2002-08-30,19.7600,21.9900,19.7300,20.8000,1070300
2002-08-23,18.9300,21.5000,18.7000,19.7500,1689800
2002-08-16,15.2400,19.8000,15.2000,18.9300,1380300
2002-08-09,15.1000,16.0000,13.8500,15.2500,1229500
2002-08-02,17.5600,18.4000,14.8500,15.1000,567600
2002-07-26,15.7200,17.7000,14.9900,17.5400,818700
2002-07-19,17.6700,17.6700,14.3000,15.7800,1445000
2002-07-12,19.1000,20.4300,17.5700,17.6900,1154500
2002-07-05,20.9000,20.9900,17.2500,19.0100,675900
2002-06-28,21.0000,21.3200,18.3600,20.9900,1239600
2002-06-21,22.6000,23.4500,20.9000,21.0000,453500
2002-06-14,22.9500,23.3000,21.3500,22.5100,465700
2002-06-07,24.1900,24.1900,22.5600,22.9500,1082300
2002-05-31,23.5500,24.3000,23.1500,24.1900,1682500
2002-05-24,21.2300,23.7000,20.3000,23.4600,1553100
2002-05-17,22.0700,22.4000,19.8500,21.2300,2669400
2002-05-10,20.7900,23.4300,20.7900,22.0600,600100
2002-05-03,19.1500,20.9900,18.7000,20.8000,1863500
2002-04-26,20.1500,20.2500,19.1700,19.2500,755400
2002-04-19,18.2000,20.3500,18.1900,20.2700,970600
2002-04-12,18.6000,19.2000,17.7700,18.2500,1137900
2002-04-05,20.0500,20.0500,18.3500,18.4900,768300
2002-03-28,19.5000,21.0000,19.1800,20.2000,1559000
2002-03-22,20.4000,20.4000,17.0000,19.3000,2699300
2002-03-15,20.8000,21.9000,19.9000,20.3500,2468700
2002-03-08,19.4500,21.0000,19.1600,20.9000,1530500
2002-03-01,19.3000,19.7000,18.9800,19.3700,1871400
2002-02-22,19.8000,19.8500,18.7500,19.3500,3100700
